5,Dr. Ronald Ross Blood Bank,"Plot No 36, 3rd Floor, Sai Plaza, Kukatpally, Hyderabad - 500072 (Near Dharma Reddy Colony,Kphb Phase I Er Nager)
",Kukatpally,O-,20,9876567564
5,Dr. Ronald Ross Blood Bank,"Plot No 36, 3rd Floor, Sai Plaza, Kukatpally, Hyderabad - 500072 (Near Dharma Reddy Colony,Kphb Phase I Er Nager)
",Kukatpally,AB+,36,9876567564
5,Dr. Ronald Ross Blood Bank,"Plot No 36, 3rd Floor, Sai Plaza, Kukatpally, Hyderabad - 500072 (Near Dharma Reddy Colony,Kphb Phase I Er Nager)
",Kukatpally,AB-,16,9876567564
6,Prathima Sai Blood Bank,"Flat No 108, Venkateswara Plaza, KPHB Colony, Kukatpally, Hyderabad - 500072
",Kukatpally,A+,34,9786756453
6,Prathima Sai Blood Bank,"Flat No 108, Venkateswara Plaza, KPHB Colony, Kukatpally, Hyderabad - 500072
",Kukatpally,A-,36,9786756453
6,Prathima Sai Blood Bank,"Flat No 108, Venkateswara Plaza, KPHB Colony, Kukatpally, Hyderabad - 500072
",Kukatpally,B+,20,9786756453
6,Prathima Sai Blood Bank,"Flat No 108, Venkateswara Plaza, KPHB Colony, Kukatpally, Hyderabad - 500072
",Kukatpally,B-,18,9786756453
6,Prathima Sai Blood Bank,"Flat No 108, Venkateswara Plaza, KPHB Colony, Kukatpally, Hyderabad - 500072
",Kukatpally,O+,34,9786756453
6,Prathima Sai Blood Bank,"Flat No 108, Venkateswara Plaza, KPHB Colony, Kukatpally, Hyderabad - 500072
",Kukatpally,O-,17,9786756453
6,Prathima Sai Blood Bank,"Flat No 108, Venkateswara Plaza, KPHB Colony, Kukatpally, Hyderabad - 500072
",Kukatpally,AB+,14,9786756453
6,Prathima Sai Blood Bank,"Flat No 108, Venkateswara Plaza, KPHB Colony, Kukatpally, Hyderabad - 500072
",Kukatpally,AB-,16,9786756453
7,Sri Anjaniputhra Blood Centre,"H No 5535/154/B 1st Floor, Sri Anjaniputhra Blood Center, Prashanti Nagar, Ida, Kukatpally, Hyderabad - 500072
",Kukatpally,A+,16,9878665564
7,Sri Anjaniputhra Blood Centre,"H No 5535/154/B 1st Floor, Sri Anjaniputhra Blood Center, Prashanti Nagar, Ida, Kukatpally, Hyderabad - 500072
",Kukatpally,A-,16,9878665564
7,Sri Anjaniputhra Blood Centre,"H No 5535/154/B 1st Floor, Sri Anjaniputhra Blood Center, Prashanti Nagar, Ida, Kukatpally, Hyderabad - 500072
",Kukatpally,B+,34,9878665564
7,Sri Anjaniputhra Blood Centre,"H No 5535/154/B 1st Floor, Sri Anjaniputhra Blood Center, Prashanti Nagar, Ida, Kukatpally, Hyderabad - 500072
",Kukatpally,B-,25,9878665564
7,Sri Anjaniputhra Blood Centre,"H No 5535/154/B 1st Floor, Sri Anjaniputhra Blood Center, Prashanti Nagar, Ida, Kukatpally, Hyderabad - 500072
",Kukatpally,O+,28,9878665564
7,Sri Anjaniputhra Blood Centre,"H No 5535/154/B 1st Floor, Sri Anjaniputhra Blood Center, Prashanti Nagar, Ida, Kukatpally, Hyderabad - 500072
",Kukatpally,O-,27,9878665564
7,Sri Anjaniputhra Blood Centre,"H No 5535/154/B 1st Floor, Sri Anjaniputhra Blood Center, Prashanti Nagar, Ida, Kukatpally, Hyderabad - 500072
",Kukatpally,AB+,21,9878665564
7,Sri Anjaniputhra Blood Centre,"H No 5535/154/B 1st Floor, Sri Anjaniputhra Blood Center, Prashanti Nagar, Ida, Kukatpally, Hyderabad - 500072
",Kukatpally,AB-,14,9878665564
8,Aayush Blood Bank,"Obul Reddy Complex, Vivekananda Nagar-kukatpally, Hyderabad - 500072 (Opposite Corporation Bank)
",Kukatpally,A+,35,9878667789
8,Aayush Blood Bank,"Obul Reddy Complex, Vivekananda Nagar-kukatpally, Hyderabad - 500072 (Opposite Corporation Bank)
",Kukatpally,A-,25,9878667789
8,Aayush Blood Bank,"Obul Reddy Complex, Vivekananda Nagar-kukatpally, Hyderabad - 500072 (Opposite Corporation Bank)
",Kukatpally,B+,12,9878667789
8,Aayush Blood Bank,"Obul Reddy Complex, Vivekananda Nagar-kukatpally, Hyderabad - 500072 (Opposite Corporation Bank)
",Kukatpally,B-,23,9878667789
8,Aayush Blood Bank,"Obul Reddy Complex, Vivekananda Nagar-kukatpally, Hyderabad - 500072 (Opposite Corporation Bank)
",Kukatpally,O+,12,9878667789
8,Aayush Blood Bank,"Obul Reddy Complex, Vivekananda Nagar-kukatpally, Hyderabad - 500072 (Opposite Corporation Bank)
",Kukatpally,O-,22,9878667789
8,Aayush Blood Bank,"Obul Reddy Complex, Vivekananda Nagar-kukatpally, Hyderabad - 500072 (Opposite Corporation Bank)
",Kukatpally,AB+,38,9878667789
8,Aayush Blood Bank,"Obul Reddy Complex, Vivekananda Nagar-kukatpally, Hyderabad - 500072 (Opposite Corporation Bank)
",Kukatpally,AB-,25,9878667789
9,Sunshine Blood Bank Gachibowli,"5 Th Floor, Raidurg, Gachibowli, Hyderabad, Gachibowli, Hyderabad - 500032 (Near Dargah Road)
",Gachibowli,A+,20,8977678799
9,Sunshine Blood Bank Gachibowli,"5 Th Floor, Raidurg, Gachibowli, Hyderabad, Gachibowli, Hyderabad - 500032 (Near Dargah Road)
",Gachibowli,A-,24,8977678799
9,Sunshine Blood Bank Gachibowli,"5 Th Floor, Raidurg, Gachibowli, Hyderabad, Gachibowli, Hyderabad - 500032 (Near Dargah Road)
",Gachibowli,B+,26,8977678799
9,Sunshine Blood Bank Gachibowli,"5 Th Floor, Raidurg, Gachibowli, Hyderabad, Gachibowli, Hyderabad - 500032 (Near Dargah Road)
",Gachibowli,B-,38,8977678799
9,Sunshine Blood Bank Gachibowli,"5 Th Floor, Raidurg, Gachibowli, Hyderabad, Gachibowli, Hyderabad - 500032 (Near Dargah Road)
",Gachibowli,O+,15,8977678799
9,Sunshine Blood Bank Gachibowli,"5 Th Floor, Raidurg, Gachibowli, Hyderabad, Gachibowli, Hyderabad - 500032 (Near Dargah Road)
",Gachibowli,O-,37,8977678799
9,Sunshine Blood Bank Gachibowli,"5 Th Floor, Raidurg, Gachibowli, Hyderabad, Gachibowli, Hyderabad - 500032 (Near Dargah Road)
",Gachibowli,AB+,8,8977678799
9,Sunshine Blood Bank Gachibowli,"5 Th Floor, Raidurg, Gachibowli, Hyderabad, Gachibowli, Hyderabad - 500032 (Near Dargah Road)
",Gachibowli,AB-,23,8977678799
10,Continental Blood Bank,"C/O, Contiinental Hospital, Plot No 3, Road No 2, Gachibowli, Hyderabad - 500032 (Call N Confirm Details With Mr Nagraj N (Receptionist), More Details Confirmed From Website N Creat)

",Gachibowli,A+,28,8999789873
10,Continental Blood Bank,"C/O, Contiinental Hospital, Plot No 3, Road No 2, Gachibowli, Hyderabad - 500032 (Call N Confirm Details With Mr Nagraj N (Receptionist), More Details Confirmed From Website N Creat)

",Gachibowli,A-,28,8999789873
10,Continental Blood Bank,"C/O, Contiinental Hospital, Plot No 3, Road No 2, Gachibowli, Hyderabad - 500032 (Call N Confirm Details With Mr Nagraj N (Receptionist), More Details Confirmed From Website N Creat)

",Gachibowli,B+,11,8999789873
10,Continental Blood Bank,"C/O, Contiinental Hospital, Plot No 3, Road No 2, Gachibowli, Hyderabad - 500032 (Call N Confirm Details With Mr Nagraj N (Receptionist), More Details Confirmed From Website N Creat)

",Gachibowli,B-,27,8999789873
10,Continental Blood Bank,"C/O, Contiinental Hospital, Plot No 3, Road No 2, Gachibowli, Hyderabad - 500032 (Call N Confirm Details With Mr Nagraj N (Receptionist), More Details Confirmed From Website N Creat)

",Gachibowli,O+,12,8999789873
10,Continental Blood Bank,"C/O, Contiinental Hospital, Plot No 3, Road No 2, Gachibowli, Hyderabad - 500032 (Call N Confirm Details With Mr Nagraj N (Receptionist), More Details Confirmed From Website N Creat)

",Gachibowli,O-,17,8999789873
10,Continental Blood Bank,"C/O, Contiinental Hospital, Plot No 3, Road No 2, Gachibowli, Hyderabad - 500032 (Call N Confirm Details With Mr Nagraj N (Receptionist), More Details Confirmed From Website N Creat)

",Gachibowli,AB+,20,8999789873
10,Continental Blood Bank,"C/O, Contiinental Hospital, Plot No 3, Road No 2, Gachibowli, Hyderabad - 500032 (Call N Confirm Details With Mr Nagraj N (Receptionist), More Details Confirmed From Website N Creat)

",Gachibowli,AB-,40,8999789873
11,Himagiri Blood Bank,"Plot No 4, 5, 23 & 24 /, Gachibowli, Hyderabad - 500032 (Gachibowli Stadium Main Road)
",Gachibowli,A+,26,9778854323
11,Himagiri Blood Bank,"Plot No 4, 5, 23 & 24 /, Gachibowli, Hyderabad - 500032 (Gachibowli Stadium Main Road)
",Gachibowli,A-,33,9778854323
11,Himagiri Blood Bank,"Plot No 4, 5, 23 & 24 /, Gachibowli, Hyderabad - 500032 (Gachibowli Stadium Main Road)
",Gachibowli,B+,18,9778854323
11,Himagiri Blood Bank,"Plot No 4, 5, 23 & 24 /, Gachibowli, Hyderabad - 500032 (Gachibowli Stadium Main Road)
",Gachibowli,B-,9,9778854323
11,Himagiri Blood Bank,"Plot No 4, 5, 23 & 24 /, Gachibowli, Hyderabad - 500032 (Gachibowli Stadium Main Road)
",Gachibowli,O+,28,9778854323
11,Himagiri Blood Bank,"Plot No 4, 5, 23 & 24 /, Gachibowli, Hyderabad - 500032 (Gachibowli Stadium Main Road)
",Gachibowli,O-,11,9778854323
11,Himagiri Blood Bank,"Plot No 4, 5, 23 & 24 /, Gachibowli, Hyderabad - 500032 (Gachibowli Stadium Main Road)
",Gachibowli,AB+,8,9778854323
11,Himagiri Blood Bank,"Plot No 4, 5, 23 & 24 /, Gachibowli, Hyderabad - 500032 (Gachibowli Stadium Main Road)
",Gachibowli,AB-,29,9778854323
12,Ntr Memorial Trust Blood Bank,"House No 8-2-120/2, NTR Bhawan, Road No 2, Banjara Hills, Hyderabad - 500034 (Behind TDP Party Office)
",Banjara Hills,A+,16,7889656432
12,Ntr Memorial Trust Blood Bank,"House No 8-2-120/2, NTR Bhawan, Road No 2, Banjara Hills, Hyderabad - 500034 (Behind TDP Party Office)
",Banjara Hills,A-,28,7889656432
12,Ntr Memorial Trust Blood Bank,"House No 8-2-120/2, NTR Bhawan, Road No 2, Banjara Hills, Hyderabad - 500034 (Behind TDP Party Office)
",Banjara Hills,B+,37,7889656432
12,Ntr Memorial Trust Blood Bank,"House No 8-2-120/2, NTR Bhawan, Road No 2, Banjara Hills, Hyderabad - 500034 (Behind TDP Party Office)
",Banjara Hills,B-,11,7889656432
12,Ntr Memorial Trust Blood Bank,"House No 8-2-120/2, NTR Bhawan, Road No 2, Banjara Hills, Hyderabad - 500034 (Behind TDP Party Office)
",Banjara Hills,O+,13,7889656432
12,Ntr Memorial Trust Blood Bank,"House No 8-2-120/2, NTR Bhawan, Road No 2, Banjara Hills, Hyderabad - 500034 (Behind TDP Party Office)
",Banjara Hills,O-,26,7889656432
12,Ntr Memorial Trust Blood Bank,"House No 8-2-120/2, NTR Bhawan, Road No 2, Banjara Hills, Hyderabad - 500034 (Behind TDP Party Office)
",Banjara Hills,AB+,40,7889656432
12,Ntr Memorial Trust Blood Bank,"House No 8-2-120/2, NTR Bhawan, Road No 2, Banjara Hills, Hyderabad - 500034 (Behind TDP Party Office)
",Banjara Hills,AB-,18,7889656432
13,Aarohi Blood Bank,"Door No 6-3-182/1 to 3, 4th Floor, Lake View Palace, Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Taj Banjara)
",Banjara Hills,A+,31,8976764578
13,Aarohi Blood Bank,"Door No 6-3-182/1 to 3, 4th Floor, Lake View Palace, Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Taj Banjara)
",Banjara Hills,A-,27,8976764578
13,Aarohi Blood Bank,"Door No 6-3-182/1 to 3, 4th Floor, Lake View Palace, Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Taj Banjara)
",Banjara Hills,B+,37,8976764578
13,Aarohi Blood Bank,"Door No 6-3-182/1 to 3, 4th Floor, Lake View Palace, Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Taj Banjara)
",Banjara Hills,B-,13,8976764578
13,Aarohi Blood Bank,"Door No 6-3-182/1 to 3, 4th Floor, Lake View Palace, Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Taj Banjara)
",Banjara Hills,O+,13,8976764578
13,Aarohi Blood Bank,"Door No 6-3-182/1 to 3, 4th Floor, Lake View Palace, Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Taj Banjara)
",Banjara Hills,O-,25,8976764578
13,Aarohi Blood Bank,"Door No 6-3-182/1 to 3, 4th Floor, Lake View Palace, Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Taj Banjara)
",Banjara Hills,AB+,26,8976764578
13,Aarohi Blood Bank,"Door No 6-3-182/1 to 3, 4th Floor, Lake View Palace, Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Taj Banjara)
",Banjara Hills,AB-,12,8976764578
14,Basavatarakam Indo American Cancer Hospital Blood ,"C/O Basavatarakam Indo American Cancer Hospital & Research Institute, Banjara Hills, Hyderabad - 500034
",Banjara Hills,A+,16,8778965643
14,Basavatarakam Indo American Cancer Hospital Blood ,"C/O Basavatarakam Indo American Cancer Hospital & Research Institute, Banjara Hills, Hyderabad - 500034
",Banjara Hills,A-,22,8778965643
14,Basavatarakam Indo American Cancer Hospital Blood ,"C/O Basavatarakam Indo American Cancer Hospital & Research Institute, Banjara Hills, Hyderabad - 500034
",Banjara Hills,B+,30,8778965643
14,Basavatarakam Indo American Cancer Hospital Blood ,"C/O Basavatarakam Indo American Cancer Hospital & Research Institute, Banjara Hills, Hyderabad - 500034
",Banjara Hills,B-,23,8778965643
14,Basavatarakam Indo American Cancer Hospital Blood ,"C/O Basavatarakam Indo American Cancer Hospital & Research Institute, Banjara Hills, Hyderabad - 500034
",Banjara Hills,O+,34,8778965643
14,Basavatarakam Indo American Cancer Hospital Blood ,"C/O Basavatarakam Indo American Cancer Hospital & Research Institute, Banjara Hills, Hyderabad - 500034
",Banjara Hills,O-,10,8778965643
14,Basavatarakam Indo American Cancer Hospital Blood ,"C/O Basavatarakam Indo American Cancer Hospital & Research Institute, Banjara Hills, Hyderabad - 500034
",Banjara Hills,AB+,39,8778965643
14,Basavatarakam Indo American Cancer Hospital Blood ,"C/O Basavatarakam Indo American Cancer Hospital & Research Institute, Banjara Hills, Hyderabad - 500034
",Banjara Hills,AB-,37,8778965643
15,AP Centre For Emergency Medicare,"Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Vengalrao Park)
",Banjara Hills,A+,14,9989776554
15,AP Centre For Emergency Medicare,"Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Vengalrao Park)
",Banjara Hills,A-,26,9989776554
15,AP Centre For Emergency Medicare,"Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Vengalrao Park)
",Banjara Hills,B+,40,9989776554
15,AP Centre For Emergency Medicare,"Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Vengalrao Park)
",Banjara Hills,B-,35,9989776554
15,AP Centre For Emergency Medicare,"Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Vengalrao Park)
",Banjara Hills,O+,8,9989776554
15,AP Centre For Emergency Medicare,"Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Vengalrao Park)
",Banjara Hills,O-,36,9989776554
15,AP Centre For Emergency Medicare,"Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Vengalrao Park)
",Banjara Hills,AB+,34,9989776554
15,AP Centre For Emergency Medicare,"Road No 1, Banjara Hills, Hyderabad - 500034 (Opposite Vengalrao Park)
",Banjara Hills,AB-,26,9989776554
16,Deccan's Blood Centre,"House No 7-1-71/A/A, 1st Floor, Dharam Karam Road, Ameerpet, Hyderabad - 500016 (Above Challa Hospital)
",Ameerpet,A+,19,9897866543
16,Deccan's Blood Centre,"House No 7-1-71/A/A, 1st Floor, Dharam Karam Road, Ameerpet, Hyderabad - 500016 (Above Challa Hospital)
",Ameerpet,A-,23,9897866543
16,Deccan's Blood Centre,"House No 7-1-71/A/A, 1st Floor, Dharam Karam Road, Ameerpet, Hyderabad - 500016 (Above Challa Hospital)
",Ameerpet,B+,27,9897866543
16,Deccan's Blood Centre,"House No 7-1-71/A/A, 1st Floor, Dharam Karam Road, Ameerpet, Hyderabad - 500016 (Above Challa Hospital)
",Ameerpet,B-,35,9897866543
16,Deccan's Blood Centre,"House No 7-1-71/A/A, 1st Floor, Dharam Karam Road, Ameerpet, Hyderabad - 500016 (Above Challa Hospital)
",Ameerpet,O+,36,9897866543
16,Deccan's Blood Centre,"House No 7-1-71/A/A, 1st Floor, Dharam Karam Road, Ameerpet, Hyderabad - 500016 (Above Challa Hospital)
",Ameerpet,O-,27,9897866543
16,Deccan's Blood Centre,"House No 7-1-71/A/A, 1st Floor, Dharam Karam Road, Ameerpet, Hyderabad - 500016 (Above Challa Hospital)
",Ameerpet,AB+,34,9897866543
16,Deccan's Blood Centre,"House No 7-1-71/A/A, 1st Floor, Dharam Karam Road, Ameerpet, Hyderabad - 500016 (Above Challa Hospital)
",Ameerpet,AB-,39,9897866543
17,Mythri Blood Bank,"Ameerpet, Hyderabad - 500016
",Ameerpet,A+,22,8977886554
17,Mythri Blood Bank,"Ameerpet, Hyderabad - 500016
",Ameerpet,A-,19,8977886554
17,Mythri Blood Bank,"Ameerpet, Hyderabad - 500016
",Ameerpet,B+,40,8977886554
17,Mythri Blood Bank,"Ameerpet, Hyderabad - 500016
",Ameerpet,B-,23,8977886554
17,Mythri Blood Bank,"Ameerpet, Hyderabad - 500016
",Ameerpet,O+,38,8977886554
17,Mythri Blood Bank,"Ameerpet, Hyderabad - 500016
",Ameerpet,O-,27,8977886554
17,Mythri Blood Bank,"Ameerpet, Hyderabad - 500016
",Ameerpet,AB+,31,8977886554
17,Mythri Blood Bank,"Ameerpet, Hyderabad - 500016
",Ameerpet,AB-,24,8977886554
18,Image Hospitals (Super Speciality Centres),"Flat No 411, Sree Rama Krishna Towers, Ameerpet, Hyderabad - 500016
",Ameerpet,A+,9,8799876678
18,Image Hospitals (Super Speciality Centres),"Flat No 411, Sree Rama Krishna Towers, Ameerpet, Hyderabad - 500016
",Ameerpet,A-,27,8799876678
18,Image Hospitals (Super Speciality Centres),"Flat No 411, Sree Rama Krishna Towers, Ameerpet, Hyderabad - 500016
",Ameerpet,B+,8,8799876678
18,Image Hospitals (Super Speciality Centres),"Flat No 411, Sree Rama Krishna Towers, Ameerpet, Hyderabad - 500016
",Ameerpet,B-,8,8799876678
18,Image Hospitals (Super Speciality Centres),"Flat No 411, Sree Rama Krishna Towers, Ameerpet, Hyderabad - 500016
",Ameerpet,O+,8,8799876678
18,Image Hospitals (Super Speciality Centres),"Flat No 411, Sree Rama Krishna Towers, Ameerpet, Hyderabad - 500016
",Ameerpet,O-,26,8799876678
18,Image Hospitals (Super Speciality Centres),"Flat No 411, Sree Rama Krishna Towers, Ameerpet, Hyderabad - 500016
",Ameerpet,AB+,39,8799876678
18,Image Hospitals (Super Speciality Centres),"Flat No 411, Sree Rama Krishna Towers, Ameerpet, Hyderabad - 500016
",Ameerpet,AB-,35,8799876678
19,Jeevadhaara Voluntary Blood Bank,"Door No 9-4-269-275, 2nd Floor, Secunderabad City, Secunderabad - 500003 (Above Saluja Hospital, Opposite Railway Station, Beside Sandarshini Hotel)
",Secunderabad,A+,17,8996756754
19,Jeevadhaara Voluntary Blood Bank,"Door No 9-4-269-275, 2nd Floor, Secunderabad City, Secunderabad - 500003 (Above Saluja Hospital, Opposite Railway Station, Beside Sandarshini Hotel)
",Secunderabad,A-,12,8996756754
19,Jeevadhaara Voluntary Blood Bank,"Door No 9-4-269-275, 2nd Floor, Secunderabad City, Secunderabad - 500003 (Above Saluja Hospital, Opposite Railway Station, Beside Sandarshini Hotel)
",Secunderabad,B+,39,8996756754
19,Jeevadhaara Voluntary Blood Bank,"Door No 9-4-269-275, 2nd Floor, Secunderabad City, Secunderabad - 500003 (Above Saluja Hospital, Opposite Railway Station, Beside Sandarshini Hotel)
",Secunderabad,B-,31,8996756754
19,Jeevadhaara Voluntary Blood Bank,"Door No 9-4-269-275, 2nd Floor, Secunderabad City, Secunderabad - 500003 (Above Saluja Hospital, Opposite Railway Station, Beside Sandarshini Hotel)
",Secunderabad,O+,37,8996756754
19,Jeevadhaara Voluntary Blood Bank,"Door No 9-4-269-275, 2nd Floor, Secunderabad City, Secunderabad - 500003 (Above Saluja Hospital, Opposite Railway Station, Beside Sandarshini Hotel)
",Secunderabad,O-,28,8996756754
19,Jeevadhaara Voluntary Blood Bank,"Door No 9-4-269-275, 2nd Floor, Secunderabad City, Secunderabad - 500003 (Above Saluja Hospital, Opposite Railway Station, Beside Sandarshini Hotel)
",Secunderabad,AB+,35,8996756754
